Album Name,Track Number,Track Name,Track Duration (ms),Explicit,Popularity,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Speechiness,Tempo,Time Signature,Valence,Album URI,Track URI
Fearless,2,Fifteen,295333,False,35,0.0647,0.559,0.627,0.0,7,0.137,-4.469,0.0264,95.452,4,0.204,spotify:album:1rwH2628RIOVM3WMwwO418,spotify:track:3MXzl6hq3vSqB8ZlKVGkRi
Fearless,3,Love Story,236253,False,52,0.153,0.616,0.738,0.0,2,0.0769,-3.941,0.0311,118.994,4,0.3,spotify:album:1rwH2628RIOVM3WMwwO418,spotify:track:7bad461siaxECNlaYsmIo6
Fearless,4,Hey Stephen,256053,False,29,0.176,0.842,0.554,3.49e-06,6,0.0911,-7.355,0.0317,116.009,4,0.805,spotify:album:1rwH2628RIOVM3WMwwO418,spotify:track:4T6pHxntdd0SZrjKtt8nfM
Fearless,5,White Horse,235400,False,33,0.286,0.581,0.342,0.0,0,0.101,-8.022,0.0259,92.166,4,0.212,spotify:album:1rwH2628RIOVM3WMwwO418,spotify:track:5GEPI2EfHqf6G1Ebibo5C5
Fearless,6,You Belong With Me,232120,False,54,0.157,0.687,0.755,1.09e-05,6,0.093,-4.426,0.0385,129.973,4,0.45,spotify:album:1rwH2628RIOVM3WMwwO418,spotify:track:3OaBCFROgrLRbZGCFP6E3M
Fearless,7,Breathe,264946,False,29,0.377,0.497,0.48,0.0,1,0.118,-7.374,0.0269,147.96,4,0.169,spotify:album:1rwH2628RIOVM3WMwwO418,spotify:track:0ykAwrzigpz5BACbaUyDm3
Fearless,8,Tell Me Why,201533,False,26,0.0542,0.603,0.839,3.36e-06,7,0.353,-3.111,0.0384,100.074,4,0.49,spotify:album:1rwH2628RIOVM3WMwwO418,spotify:track:4xUskJSjCmC0kSi3JmjiIz
Fearless,9,You're Not Sorry,263200,False,27,0.166,0.478,0.45,1.79e-06,6,0.114,-4.153,0.0269,133.932,4,0.273,spotify:album:1rwH2628RIOVM3WMwwO418,spotify:track:5kCqMXvv33WEcpb3Xvx1FZ
Fearless,10,The Way I Loved You,245426,False,38,0.0322,0.446,0.705,0.0,5,0.11,-3.706,0.0335,160.933,4,0.416,spotify:album:1rwH2628RIOVM3WMwwO418,spotify:track:4ONlmL2EYEryaJzmh9fG1o
Fearless,11,Forever & Always,226293,False,30,0.0871,0.604,0.828,0.0,10,0.106,-4.976,0.0629,128.024,4,0.515,spotify:album:1rwH2628RIOVM3WMwwO418,spotify:track:30oulfBS2vZcq1wQZPXlQo
Fearless,12,The Best Day,246320,False,26,0.636,0.665,0.445,3.71e-06,1,0.131,-8.519,0.0288,126.093,4,0.402,spotify:album:1rwH2628RIOVM3WMwwO418,spotify:track:6LAIapZk9Ozzhau5gBDNmi
Fearless,13,Change,280533,False,23,0.00414,0.541,0.753,0.0,5,0.111,-4.24,0.0373,95.953,4,0.219,spotify:album:1rwH2628RIOVM3WMwwO418,spotify:track:4BuxFaXa4RblrdN57lWN6d
Taylor Swift,1,Tim McGraw,232106,False,68,0.575,0.58,0.491,0.0,0,0.121,-6.462,0.0251,76.009,4,0.425,spotify:album:7mzrIsaAjnXihW3InKjlC3,spotify:track:0Om9WAB5RS09L80DyOfTNa
Taylor Swift,2,Picture To Burn,173066,False,72,0.173,0.658,0.877,0.0,7,0.0962,-2.098,0.0323,105.586,4,0.821,spotify:album:7mzrIsaAjnXihW3InKjlC3,spotify:track:32mVHdy0bi1XKgr0ajsBlG
Taylor Swift,3,Teardrops On My Guitar - Radio Single Remix,203040,False,69,0.288,0.621,0.417,0.0,10,0.119,-6.941,0.0231,99.953,4,0.289,spotify:album:7mzrIsaAjnXihW3InKjlC3,spotify:track:7zMcNqs55Mxer82bvZFkpg
Taylor Swift,4,A Place in this World,199200,False,60,0.051,0.576,0.777,0.0,9,0.32,-2.881,0.0324,115.028,4,0.428,spotify:album:7mzrIsaAjnXihW3InKjlC3,spotify:track:73OX8GdpOeGzKC6OvGSbsv
Taylor Swift,5,Cold As You,239013,False,60,0.217,0.418,0.482,0.0,5,0.123,-5.769,0.0266,175.558,4,0.261,spotify:album:7mzrIsaAjnXihW3InKjlC3,spotify:track:7an1exwMnfYRcdVQm0yDev
Taylor Swift,6,The Outside,207106,False,58,0.00491,0.589,0.805,0.0,5,0.24,-4.055,0.0293,112.982,4,0.591,spotify:album:7mzrIsaAjnXihW3InKjlC3,spotify:track:2QA3IixpRcKyOdG7XDzRgv
Taylor Swift,7,Tied Together with a Smile,248106,False,59,0.525,0.479,0.578,0.0,2,0.0841,-4.963,0.0294,146.165,4,0.192,spotify:album:7mzrIsaAjnXihW3InKjlC3,spotify:track:6K0CJLVXqbGMeJSmJ4ENKK
Taylor Swift,8,Stay Beautiful,236053,False,58,0.0868,0.594,0.629,0.0,8,0.137,-4.919,0.0246,131.597,4,0.504,spotify:album:7mzrIsaAjnXihW3InKjlC3,spotify:track:2ZoOmCSgj0ypVAmGd1ve4y
Taylor Swift,9,Should've Said No,242200,False,69,0.0103,0.476,0.777,0.0,4,0.196,-3.771,0.0289,167.964,4,0.472,spotify:album:7mzrIsaAjnXihW3InKjlC3,spotify:track:16MVSD0mGI4RMQT83Qzm69
Taylor Swift,10,Mary's Song (Oh My My My),213080,False,61,0.0177,0.403,0.627,0.0,2,0.182,-5.28,0.0292,74.9,4,0.374,spotify:album:7mzrIsaAjnXihW3InKjlC3,spotify:track:2QrQCMel6v2JiLxqrg4p2O
Taylor Swift,11,Our Song,201106,False,76,0.111,0.668,0.672,0.0,2,0.329,-4.931,0.0303,89.011,4,0.539,spotify:album:7mzrIsaAjnXihW3InKjlC3,spotify:track:15DeqWWQB4dcEWzJg15VrN
Taylor Swift,12,I'm Only Me When I'm With You,213053,False,62,0.00452,0.563,0.934,0.000807,8,0.103,-3.629,0.0646,143.964,4,0.518,spotify:album:7mzrIsaAjnXihW3InKjlC3,spotify:track:0JIdBrXGSJXS72zjF9ss9u
Taylor Swift,13,Invisible,203226,False,58,0.637,0.612,0.394,0.0,7,0.147,-5.723,0.0243,96.001,4,0.233,spotify:album:7mzrIsaAjnXihW3InKjlC3,spotify:track:5OOd01o2YS1QFwdpVLds3r
Taylor Swift,14,A Perfectly Good Heart,220146,False,56,0.00349,0.483,0.751,0.0,4,0.128,-5.726,0.0365,156.092,4,0.268,spotify:album:7mzrIsaAjnXihW3InKjlC3,spotify:track:1spLfUJxtyVyiKKTegQ2r4
Taylor Swift,15,Teardrops on My Guitar - Pop Version,179066,False,57,0.0402,0.459,0.753,0.0,10,0.0863,-3.827,0.0537,199.997,4,0.483,spotify:album:7mzrIsaAjnXihW3InKjlC3,spotify:track:4pJi1rVt9GNegU9kywjg4z
